Entity,Code_x,Year,Anxiety disorders,"GDP per capita, PPP (constant 2017 international $)",Population (historical estimates),Continent,Code_y,Bipolar disorders ,Code_x,Eating disorders ,Code_y,Schizophrenia disorders ,total_mental_disorders
Switzerland,CHE,1992,6.4718676,55123.84,6873188.0,,CHE,0.93339217,CHE,0.46133587,CHE,0.28161117,8.148206810000001
Switzerland,CHE,1993,6.479186,54555.277,6936123.0,,CHE,0.9334592,CHE,0.46458197,CHE,0.28129566,8.15852283
Switzerland,CHE,1994,6.4852715,54809.336,6991543.0,,CHE,0.9335733,CHE,0.4676375,CHE,0.28101903,8.16750133
Switzerland,CHE,1995,6.4897356,54706.1,7038302.0,,CHE,0.9337286,CHE,0.47043008,CHE,0.2808057,8.17469998
Switzerland,CHE,1996,6.493734,54721.715,7069694.0,,CHE,0.93390846,CHE,0.4741584,CHE,0.28054866,8.182349519999999
Switzerland,CHE,1997,6.4987364,55824.51,7086993.0,,CHE,0.93409544,CHE,0.47823626,CHE,0.28018326,8.19125136
Switzerland,CHE,1998,6.5038986,57345.332,7108225.0,,CHE,0.93427557,CHE,0.48181355,CHE,0.27979368,8.199781399999999
Switzerland,CHE,1999,6.508471,58021.438,7142199.0,,CHE,0.9344479,CHE,0.48490757,CHE,0.2794646,8.20729107
Switzerland,CHE,2000,6.5116677,59980.332,7182052.0,,CHE,0.9345964,CHE,0.48670807,CHE,0.2792799,8.21225207
Switzerland,CHE,2001,6.5124407,60541.117,7224413.0,,CHE,0.93560815,CHE,0.48651457,CHE,0.27923554,8.21379896
Switzerland,CHE,2002,6.511807,60040.88,7276479.0,,CHE,0.93784195,CHE,0.48370346,CHE,0.27924976,8.21260217
Switzerland,CHE,2003,6.5112557,59577.76,7330729.0,,CHE,0.9404432,CHE,0.48048544,CHE,0.2792986,8.21148294
Switzerland,CHE,2004,6.512515,60768.203,7381153.0,,CHE,0.94258314,CHE,0.47820917,CHE,0.27935764,8.21266495
Switzerland,CHE,2005,6.5172462,62040.44,7428437.0,,CHE,0.9434283,CHE,0.47727862,CHE,0.2794013,8.21735442
Switzerland,CHE,2006,6.557234,64163.805,7475014.0,,CHE,0.9433202,CHE,0.4792302,CHE,0.27947813,8.259262529999999
Switzerland,CHE,2007,6.6427507,66083.47,7541909.0,,CHE,0.9431916,CHE,0.4818434,CHE,0.27961886,8.34740456
Switzerland,CHE,2008,6.7428365,67081.3,7638288.0,,CHE,0.94303626,CHE,0.48557788,CHE,0.27978534,8.45123598
Switzerland,CHE,2009,6.826749,64726.37,7734402.0,,CHE,0.94287515,CHE,0.4887165,CHE,0.27993673,8.53827738
Switzerland,CHE,2010,6.863533,66133.29,7822444.0,,CHE,0.9427256,CHE,0.49069282,CHE,0.28002983,8.576981250000001
Switzerland,CHE,2011,6.8639407,66587.85,7910988.0,,CHE,0.94258153,CHE,0.49119282,CHE,0.2800994,8.577814449999998
Switzerland,CHE,2012,6.860276,66661.49,7995738.0,,CHE,0.9424577,CHE,0.49222958,CHE,0.2801868,8.575150079999998
Switzerland,CHE,2013,6.8540144,67080.37,8088370.0,,CHE,0.9423424,CHE,0.4915266,CHE,0.28028223,8.56816563
Switzerland,CHE,2014,6.846777,67824.086,8187792.0,,CHE,0.9422369,CHE,0.4922007,CHE,0.28037176,8.56158636
Switzerland,CHE,2015,6.8399982,68159.22,8281735.0,Europe,CHE,0.9421385,CHE,0.49183723,CHE,0.28043953,8.554413460000001
Switzerland,CHE,2016,6.817221,68813.64,8372902.0,,CHE,0.9420403,CHE,0.4904624,CHE,0.28062987,8.53035357
Switzerland,CHE,2017,6.7933817,69103.57,8451688.0,,CHE,0.94194055,CHE,0.4894723,CHE,0.28076303,8.50555758
Switzerland,CHE,2018,6.78825,70558.56,8514431.0,,CHE,0.94183946,CHE,0.48961532,CHE,0.28052408,8.500228859999998
Switzerland,CHE,2019,6.79061,70857.086,8575593.0,,CHE,0.9417426,CHE,0.4910716,CHE,0.2799828,8.503407
Trinidad and Tobago,TTO,2014,3.840525,30301.936,1450663.0,,TTO,0.90891093,TTO,0.2809576,TTO,0.2849902,5.31538373
United Arab Emirates,ARE,1990,4.1315546,105893.625,1900160.0,,ARE,0.7500515,ARE,0.34585485,ARE,0.2848124,5.51227335
United Arab Emirates,ARE,1991,4.1282372,101048.695,2008390.0,,ARE,0.74970686,ARE,0.34143156,ARE,0.2845944,5.503970020000001
United Arab Emirates,ARE,1992,4.1257496,99106.79,2116235.0,,ARE,0.7494248,ARE,0.3377166,ARE,0.2844157,5.4973067
United Arab Emirates,ARE,1993,4.123084,95524.45,2223289.0,,ARE,0.7491617,ARE,0.334556,ARE,0.2842968,5.4910985000000005
United Arab Emirates,ARE,1994,4.120191,97475.984,2329034.0,,ARE,0.7489258,ARE,0.33164492,ARE,0.28423774,5.484999460000001
United Arab Emirates,ARE,1995,4.117692,99510.35,2434001.0,,ARE,0.7487102,ARE,0.33000383,ARE,0.28422716,5.48063319
United Arab Emirates,ARE,1996,4.1191926,99602.62,2572739.0,,ARE,0.74845445,ARE,0.32912925,ARE,0.28424603,5.48102233
United Arab Emirates,ARE,1997,4.1259108,100956.7,2746127.0,,ARE,0.7482648,ARE,0.32795784,ARE,0.2842825,5.48641594
United Arab Emirates,ARE,1998,4.134216,95185.305,2921135.0,,ARE,0.74810857,ARE,0.32719487,ARE,0.28432807,5.493847510000001
United Arab Emirates,ARE,1999,4.1413584,92368.81,3097572.0,,ARE,0.7479739,ARE,0.32676432,ARE,0.28435484,5.500451459999999
United Arab Emirates,ARE,2000,4.1455207,96835.89,3275338.0,,ARE,0.74788874,ARE,0.32602218,ARE,0.28432173,5.503753349999999
United Arab Emirates,ARE,2001,4.1477537,93106.2,3454204.0,,ARE,0.7479274,ARE,0.32611904,ARE,0.28414723,5.50594737
United Arab Emirates,ARE,2002,4.1502,90661.73,3633665.0,,ARE,0.7480981,ARE,0.32646215,ARE,0.28381678,5.50857703
United Arab Emirates,ARE,2003,4.1520295,93989.96,3813452.0,,ARE,0.74832344,ARE,0.326802,ARE,0.28340217,5.510557110000001
United Arab Emirates,ARE,2004,4.152879,98342.234,3993346.0,,ARE,0.7485781,ARE,0.327056,ARE,0.28295916,5.51147226
United Arab Emirates,ARE,2005,4.1541195,96188.125,4280995.0,,ARE,0.7489168,ARE,0.32731164,ARE,0.28253075,5.51287869
United Arab Emirates,ARE,2006,4.134523,92323.56,4898956.0,,ARE,0.7468642,ARE,0.32217708,ARE,0.2820333,5.48559758
United Arab Emirates,ARE,2007,4.100734,79468.99,5872640.0,,ARE,0.74311304,ARE,0.3125243,ARE,0.28130388,5.43767522
United Arab Emirates,ARE,2008,4.068637,68909.61,6988687.0,,ARE,0.73952264,ARE,0.3018943,ARE,0.28044343,5.390497369999999
United Arab Emirates,ARE,2009,4.0543914,57094.785,7992658.0,,ARE,0.7380336,ARE,0.29401273,ARE,0.27954546,5.36598319
United Arab Emirates,ARE,2010,4.0648046,54664.613,8481775.0,,ARE,0.7394128,ARE,0.2913277,ARE,0.27873915,5.3742842500000005
United Arab Emirates,ARE,2011,4.0810733,57815.17,8575210.0,,ARE,0.7408059,ARE,0.28906596,ARE,0.27799815,5.38894331
United Arab Emirates,ARE,2012,4.103823,59949.246,8664976.0,,ARE,0.74203295,ARE,0.28715387,ARE,0.27715784,5.410167660000001
United Arab Emirates,ARE,2013,4.1305995,62354.824,8751853.0,,ARE,0.743336,ARE,0.28601655,ARE,0.2763312,5.436283250000001
United Arab Emirates,ARE,2014,4.1588483,64334.09,8835957.0,,ARE,0.7448887,ARE,0.286457,ARE,0.2756269,5.4658209
United Arab Emirates,ARE,2015,4.182391,68076.63,8916909.0,Asia,ARE,0.7465757,ARE,0.2881755,ARE,0.27517593,5.49231813
United Arab Emirates,ARE,2016,4.179534,71244.586,8994266.0,,ARE,0.7481095,ARE,0.29155952,ARE,0.275081,5.49428402
United Arab Emirates,ARE,2017,4.173518,71182.37,9068297.0,,ARE,0.7493856,ARE,0.29524028,ARE,0.27513883,5.49328271
United Arab Emirates,ARE,2018,4.1973176,71550.555,9140172.0,,ARE,0.7506281,ARE,0.2975765,ARE,0.27520382,5.52072602
United Arab Emirates,ARE,2019,4.243272,71782.16,9211660.0,,ARE,0.752012,ARE,0.30040544,ARE,0.27531648,5.57100592
United Kingdom,GBR,1990,4.181258,31537.848,57210444.0,,GBR,1.0871071,GBR,0.35198843,GBR,0.2513668,5.871720329999999
United Kingdom,GBR,1991,4.23005,31093.643,57359452.0,,GBR,1.0872802,GBR,0.35345984,GBR,0.25137487,5.922164910000001
United Kingdom,GBR,1992,4.2736616,31134.043,57509240.0,,GBR,1.0874593,GBR,0.35509843,GBR,0.25137755,5.967596879999999
United Kingdom,GBR,1993,4.3089237,31832.818,57647464.0,,GBR,1.0876302,GBR,0.3568267,GBR,0.25137627,6.0047568700000005
United Kingdom,GBR,1994,4.332686,32973.06,57785900.0,,GBR,1.0877843,GBR,0.3585464,GBR,0.2513731,6.0303898
United Kingdom,GBR,1995,4.3418264,33718.508,57930364.0,,GBR,1.0879234,GBR,0.36033753,GBR,0.25136954,6.04145687
United Kingdom,GBR,1996,4.3462067,34274.41,58078584.0,,GBR,1.0880368,GBR,0.36239153,GBR,0.2513455,6.04798053
United Kingdom,GBR,1997,4.355132,35679.02,58250192.0,,GBR,1.088148,GBR,0.364835,GBR,0.25130332,6.05941832
United Kingdom,GBR,1998,4.364264,36698.41,58438320.0,,GBR,1.0882337,GBR,0.36768028,GBR,0.2512586,6.07143658
United Kingdom,GBR,1999,4.3693037,37678.695,58635204.0,,GBR,1.0882875,GBR,0.37062028,GBR,0.25122985,6.079441329999999
United Kingdom,GBR,2000,4.3659515,39080.867,58850044.0,,GBR,1.0883088,GBR,0.3735909,GBR,0.25123382,6.079085020000001
United Kingdom,GBR,2001,4.352807,39770.605,59092016.0,,GBR,1.0890489,GBR,0.37737367,GBR,0.25126424,6.07049381
United Kingdom,GBR,2002,4.334689,40303.867,59355688.0,,GBR,1.0908308,GBR,0.38232625,GBR,0.25131157,6.059157620000001
United Kingdom,GBR,2003,4.3161693,41369.496,59649800.0,,GBR,1.0929388,GBR,0.3877413,GBR,0.2513746,6.048224
United Kingdom,GBR,2004,4.3019443,42099.395,59995852.0,,GBR,1.0946802,GBR,0.39248574,GBR,0.2514536,6.040563839999999
United Kingdom,GBR,2005,4.296812,42926.992,60383740.0,,GBR,1.0953629,GBR,0.39598486,GBR,0.25154755,6.039707310000001
United Kingdom,GBR,2006,4.317473,43533.22,60803700.0,,GBR,1.0952826,GBR,0.3987877,GBR,0.2517607,6.063304
United Kingdom,GBR,2007,4.36564,44302.86,61260680.0,,GBR,1.0952265,GBR,0.40153196,GBR,0.2521704,6.114568859999999
United Kingdom,GBR,2008,4.4232283,43887.707,61742152.0,,GBR,1.0951635,GBR,0.40412027,GBR,0.2527409,6.17525297
United Kingdom,GBR,2009,4.4722896,41592.363,62243384.0,,GBR,1.0950963,GBR,0.4062714,GBR,0.25343102,6.227088319999999
United Kingdom,GBR,2010,4.4948473,42270.434,62760048.0,,GBR,1.0950202,GBR,0.40790415,GBR,0.25420037,6.251972020000001
United Kingdom,GBR,2011,4.495006,42389.145,63286360.0,,GBR,1.0949289,GBR,0.40921468,GBR,0.25662947,6.25577905
United Kingdom,GBR,2012,4.4904194,42705.15,63808728.0,,GBR,1.0948524,GBR,0.41036624,GBR,0.2612995,6.25693754
United Kingdom,GBR,2013,4.4834905,43192.08,64302296.0,,GBR,1.0947759,GBR,0.4115595,GBR,0.2666979,6.2565238
United Kingdom,GBR,2014,4.4766536,44247.03,64773504.0,,GBR,1.0947104,GBR,0.41291305,GBR,0.27129802,6.25557507
United Kingdom,GBR,2015,4.472304,44948.336,65224368.0,Europe,GBR,1.0946536,GBR,0.41451535,GBR,0.27356958,6.255042530000001
United Kingdom,GBR,2016,4.458649,45574.848,65655204.0,,GBR,1.0945989,GBR,0.41880447,GBR,0.27395958,6.24601195
United Kingdom,GBR,2017,4.4451113,46372.387,66064808.0,,GBR,1.0945523,GBR,0.42277446,GBR,0.2737891,6.23622716
United Kingdom,GBR,2018,4.4479036,46878.137,66432996.0,,GBR,1.0945084,GBR,0.4241379,GBR,0.26507547,6.231625370000001
United Kingdom,GBR,2019,4.4602027,47362.266,66778660.0,,GBR,1.0944765,GBR,0.4250394,GBR,0.24625693,6.22597553
United States,USA,1990,5.241197,40456.242,248083728.0,,USA,0.6061742,USA,0.40408042,USA,0.43585777,6.687309389999999
United States,USA,1991,5.2415867,39876.016,251560192.0,,USA,0.605942,USA,0.41853958,USA,0.4393758,6.7054440799999995
United States,USA,1992,5.2477794,40712.062,255175328.0,,USA,0.6057076,USA,0.431534,USA,0.4425686,6.7275896
United States,USA,1993,5.2590055,41284.355,258779760.0,,USA,0.60548025,USA,0.44196212,USA,0.4452558,6.75170367
United States,USA,1994,5.274653,42424.168,262273584.0,,USA,0.60527015,USA,0.4491788,USA,0.4472567,6.77635865
United States,USA,1995,5.2937264,43047.26,265660560.0,,USA,0.60505545,USA,0.45229667,USA,0.44839168,6.7994702
United States,USA,1996,5.452494,44154.547,268984352.0,,USA,0.6048532,USA,0.4522142,USA,0.4488745,6.9584359
United States,USA,1997,5.8007646,45566.26,272395424.0,,USA,0.60465616,USA,0.4511574,USA,0.4491345,7.305712659999999
United States,USA,1998,6.2089686,47056.51,275835008.0,,USA,0.6044661,USA,0.4495324,USA,0.4493081,7.7122752
United States,USA,1999,6.5479445,48749.598,279181568.0,,USA,0.60427856,USA,0.44814983,USA,0.44953126,8.04990415
United States,USA,2000,6.6883707,50175.74,282398560.0,,USA,0.60409266,USA,0.44769108,USA,0.44993713,8.19009157
United States,USA,2001,6.636507,50155.707,285470496.0,,USA,0.6039308,USA,0.44876918,USA,0.4514257,8.14063268
United States,USA,2002,6.5100694,50535.273,288350240.0,,USA,0.60377705,USA,0.45059964,USA,0.4542209,8.01866699
United States,USA,2003,6.3478065,51503.773,291109824.0,,USA,0.6036286,USA,0.4528027,USA,0.45744422,7.86168202
United States,USA,2004,6.188496,52995.242,293947872.0,,USA,0.6034766,USA,0.45479447,USA,0.46022034,7.70698741
United States,USA,2005,6.0706863,54338.027,296842656.0,,USA,0.6033204,USA,0.45619625,USA,0.46167195,7.5918749000000005
United States,USA,2006,6.000551,55314.203,299753088.0,,USA,0.60310584,USA,0.45714864,USA,0.4620123,7.522817779999999
United States,USA,2007,5.9503455,55892.2,302743392.0,,USA,0.60281783,USA,0.4582168,USA,0.4620453,7.47342543
United States,USA,2008,5.908171,55433.676,305694912.0,,USA,0.60252017,USA,0.4592264,USA,0.46179056,7.4317081300000005
United States,USA,2009,5.8622723,53521.207,308512032.0,,USA,0.60226715,USA,0.45985898,USA,0.4612694,7.38566783
United States,USA,2010,5.8007455,54516.855,311182848.0,,USA,0.6021163,USA,0.46008015,USA,0.4604998,7.32344175
United States,USA,2011,5.6901655,54960.906,313876608.0,,USA,0.6020305,USA,0.45549324,USA,0.45854303,7.20623227
United States,USA,2012,5.5317607,55803.51,316651328.0,,USA,0.6019393,USA,0.4452832,USA,0.45496657,7.0339497699999995
United States,USA,2013,5.3658276,56438.945,319375168.0,,USA,0.601847,USA,0.4330943,USA,0.450556,6.8513249
United States,USA,2014,5.232689,57308.32,322033952.0,,USA,0.60175693,USA,0.4229443,USA,0.4460982,6.703488429999999
United States,USA,2015,5.172533,58427.55,324607776.0,North America,USA,0.60166377,USA,0.41873553,USA,0.4423769,6.6353092
United States,USA,2016,5.168079,58972.902,327210208.0,,USA,0.601451,USA,0.42221028,USA,0.43641692,6.6281571999999995
United States,USA,2017,5.1753254,59914.777,329791232.0,,USA,0.60123175,USA,0.4262121,USA,0.43179995,6.6345692000000005
United States,USA,2018,5.342051,61355.65,332140032.0,,USA,0.601198,USA,0.42610255,USA,0.4318861,6.80123765
United States,USA,2019,5.6977477,62478.254,334319680.0,,USA,0.6012978,USA,0.42435044,USA,0.43364868,7.15704462
